mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0036359786987304687,0.0021644549960984838,0.0012157440185546875,0.0006542840821168485,0.5145577026751542,{'classifier__C': np.float64(0.5145577026751542)},0.9583333333333334,1.0,0.9166666666666666,0.9583333333333334,1.0,0.9666666666666668,0.031180478223116186,24
0.0041295051574707035,0.0014999543889063736,0.001558208465576172,0.0006605654014717658,0.49396733387558933,{'classifier__C': np.float64(0.49396733387558933)},0.9583333333333334,1.0,0.9166666666666666,0.9583333333333334,1.0,0.9666666666666668,0.031180478223116186,24
0.003266429901123047,0.0007954806018780686,0.001481771469116211,0.0005698089319135701,0.13437690651192255,{'classifier__C': np.float64(0.13437690651192255)},0.9166666666666666,0.9166666666666666,0.875,0.8333333333333334,1.0,0.9083333333333332,0.05527707983925665,26
0.0033492088317871095,0.001164338299500362,0.0014661312103271484,0.0005469431664020896,0.05897449039265756,{'classifier__C': np.float64(0.05897449039265756)},0.9166666666666666,0.875,0.8333333333333334,0.7916666666666666,1.0,0.8833333333333332,0.07168604389202189,27
0.005215787887573242,0.0023384865906368305,0.0014074325561523437,0.0006362343945191364,0.0700892856980772,{'classifier__C': np.float64(0.0700892856980772)},0.9166666666666666,0.875,0.8333333333333334,0.7916666666666666,1.0,0.8833333333333332,0.07168604389202189,27
0.0032450675964355467,0.0013747895644384328,0.0014278888702392578,0.0007445278035574896,0.037277837923593085,{'classifier__C': np.float64(0.037277837923593085)},0.9583333333333334,0.875,0.8333333333333334,0.7916666666666666,0.9565217391304348,0.8829710144927537,0.06626176663903888,29
0.005732154846191407,0.0018366580562834663,0.002187347412109375,0.0009075425633525927,0.03659037630684321,{'classifier__C': np.float64(0.03659037630684321)},0.9583333333333334,0.875,0.8333333333333334,0.7916666666666666,0.9565217391304348,0.8829710144927537,0.06626176663903888,29
0.0034136295318603514,0.0013292919585171973,0.0012354850769042969,0.0005226772593179488,0.02872637855784438,{'classifier__C': np.float64(0.02872637855784438)},0.9583333333333334,0.875,0.8333333333333334,0.7916666666666666,0.9565217391304348,0.8829710144927537,0.06626176663903888,29
0.002699136734008789,0.0010740232560694726,0.001050424575805664,0.0004372288735710291,0.004951313353217811,{'classifier__C': np.float64(0.004951313353217811)},0.9166666666666666,0.875,0.8333333333333334,0.7916666666666666,0.9130434782608695,0.8659420289855072,0.04786175657109747,32
0.0037731647491455076,0.00204629094044525,0.001200723648071289,0.0005388177263419724,0.0016526655893768008,{'classifier__C': np.float64(0.0016526655893768008)},0.9166666666666666,0.7916666666666666,0.7916666666666666,0.8333333333333334,0.9565217391304348,0.8579710144927537,0.06716691644691118,33
0.005197906494140625,0.003479714689614538,0.0023839473724365234,0.0012636671686684807,0.0011861673332387622,{'classifier__C': np.float64(0.0011861673332387622)},0.9583333333333334,0.7083333333333334,0.7916666666666666,0.75,0.9565217391304348,0.8329710144927537,0.10498121975255928,34
0.002001190185546875,0.00045079345142506584,0.0009190082550048828,0.0004824571963439732,0.0007647085612216974,{'classifier__C': np.float64(0.0007647085612216974)},0.9583333333333334,0.6666666666666666,0.75,0.6666666666666666,0.8695652173913043,0.7822463768115941,0.11522878441528397,35
0.0027627944946289062,0.001203004886417791,0.0009720802307128906,0.0005561066700902166,0.000680142617317421,{'classifier__C': np.float64(0.000680142617317421)},0.9583333333333334,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.7391304347826086,0.7478260869565216,0.10874032898257195,36
