fit_time,score_time,test_score,train_score
0.0002357959747314453,0.0002605915069580078,0.3333333333333333,0.3368421052631579
0.0001735687255859375,0.0002071857452392578,0.3333333333333333,0.3473684210526316
0.00016999244689941406,0.00017404556274414062,0.3333333333333333,0.3473684210526316
0.00015616416931152344,0.00017070770263671875,0.3333333333333333,0.3473684210526316
0.0001499652862548828,0.0001685619354248047,0.34782608695652173,0.34375
